|DIGNIDAD_CODIGO|DIGNIDAD_NOMBRE|PROVINCIA_CODIGO|PROVINCIA_NOMBRE|CANTON_CODIGO|CANTON_NOMBRE|CIRCUNSCRIPCION_CODIGO|CICUNSCRIPCION_NOMBRE|CIRCUNSCRIPCION|PARROQUIA_CODIGO|PARROQUIA_NOMBRE|JUNTA_SEXO|CANDIDATO_CODIGO|SUFRAGANTES|BLANCOS|NULOS|VOTOS|CANDIDATO_NOMBRE|OP_CODIGO
16367|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|440.0|PORTOVIEJO|0.0|0.0|CIRCUNSCRIPCION RURAL|2970.0|PUEBLO NUEVO|F|40946.0|1441.0|297.0|203.0|5.0|NOE INTRIAGO|12.0
16368|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|440.0|PORTOVIEJO|0.0|0.0|CIRCUNSCRIPCION RURAL|2970.0|PUEBLO NUEVO|M|40946.0|1530.0|385.0|192.0|13.0|NOE INTRIAGO|12.0
16369|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|440.0|PORTOVIEJO|0.0|0.0|CIRCUNSCRIPCION RURAL|3185.0|RIO CHICO|F|40946.0|4623.0|1003.0|696.0|17.0|NOE INTRIAGO|12.0
16370|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|440.0|PORTOVIEJO|0.0|0.0|CIRCUNSCRIPCION RURAL|3185.0|RIO CHICO|M|40946.0|4885.0|1251.0|702.0|21.0|NOE INTRIAGO|12.0
16371|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|440.0|PORTOVIEJO|0.0|0.0|CIRCUNSCRIPCION RURAL|3625.0|SAN PLACIDO|F|40946.0|3490.0|805.0|607.0|13.0|NOE INTRIAGO|12.0
16372|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|440.0|PORTOVIEJO|0.0|0.0|CIRCUNSCRIPCION RURAL|3625.0|SAN PLACIDO|M|40946.0|3648.0|1100.0|549.0|16.0|NOE INTRIAGO|12.0
16373|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||1545.0|LA PILA|F|40946.0|1195.0|169.0|81.0|6.0|NOE INTRIAGO|12.0
16374|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||1545.0|LA PILA|M|40946.0|1261.0|194.0|75.0|6.0|NOE INTRIAGO|12.0
16375|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||5665.0|MONTECRISTI|F|40946.0|17091.0|2356.0|2005.0|64.0|NOE INTRIAGO|12.0
16376|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||5665.0|MONTECRISTI|M|40946.0|17546.0|2568.0|1715.0|79.0|NOE INTRIAGO|12.0
16377|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||7460.0|ANIBAL SAN ANDRES|F|40946.0|651.0|61.0|66.0|3.0|NOE INTRIAGO|12.0
16378|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||7460.0|ANIBAL SAN ANDRES|M|40946.0|609.0|49.0|58.0|4.0|NOE INTRIAGO|12.0
16379|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||7490.0|COLORADO|F|40946.0|773.0|120.0|104.0|4.0|NOE INTRIAGO|12.0
16380|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||7490.0|COLORADO|M|40946.0|666.0|86.0|74.0|4.0|NOE INTRIAGO|12.0
16381|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||7495.0|LEONIDAS PROAÑO|F|40946.0|5528.0|648.0|853.0|11.0|NOE INTRIAGO|12.0
16382|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||7495.0|LEONIDAS PROAÑO|M|40946.0|4416.0|649.0|565.0|17.0|NOE INTRIAGO|12.0
16383|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||7500.0|GENERAL ELOY ALFARO DELGA|F|40946.0|1100.0|116.0|203.0|4.0|NOE INTRIAGO|12.0
16384|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|445.0|MONTECRISTI|0.0|0.0||7500.0|GENERAL ELOY ALFARO DELGA|M|40946.0|854.0|76.0|137.0|5.0|NOE INTRIAGO|12.0
16385|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|446.0|JARAMIJO|0.0|0.0||6755.0|JARAMIJO|F|40946.0|7141.0|969.0|674.0|20.0|NOE INTRIAGO|12.0
16386|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|446.0|JARAMIJO|0.0|0.0||6755.0|JARAMIJO|M|40946.0|6920.0|1128.0|605.0|49.0|NOE INTRIAGO|12.0
16387|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||5570.0|LOS ESTEROS|F|40946.0|12958.0|1059.0|1535.0|42.0|NOE INTRIAGO|12.0
16388|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||5570.0|LOS ESTEROS|M|40946.0|11056.0|963.0|1351.0|50.0|NOE INTRIAGO|12.0
16389|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||5635.0|MANTA|F|40946.0|29540.0|2385.0|4002.0|107.0|NOE INTRIAGO|12.0
16390|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||5635.0|MANTA|M|40946.0|28885.0|2629.0|3411.0|148.0|NOE INTRIAGO|12.0
16391|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||6135.0|SAN MATEO|F|40946.0|1518.0|225.0|238.0|4.0|NOE INTRIAGO|12.0
16392|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||6135.0|SAN MATEO|M|40946.0|1559.0|346.0|221.0|8.0|NOE INTRIAGO|12.0
16393|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||6155.0|TARQUI|F|40946.0|29060.0|2554.0|3734.0|85.0|NOE INTRIAGO|12.0
16394|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||6155.0|TARQUI|M|40946.0|28504.0|2684.0|3101.0|134.0|NOE INTRIAGO|12.0
16395|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||6745.0|ELOY ALFARO|F|40946.0|13456.0|1548.0|1735.0|39.0|NOE INTRIAGO|12.0
16396|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0||6745.0|ELOY ALFARO|M|40946.0|11587.0|1451.0|1459.0|37.0|NOE INTRIAGO|12.0
16397|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0|CIRCUNSCRIPCION RURAL|1800.0|SANTA MARIANITA|F|40946.0|1028.0|226.0|118.0|4.0|NOE INTRIAGO|12.0
16398|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0|CIRCUNSCRIPCION RURAL|1800.0|SANTA MARIANITA|M|40946.0|1026.0|271.0|128.0|6.0|NOE INTRIAGO|12.0
16399|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0|CIRCUNSCRIPCION RURAL|3550.0|SAN LORENZO|F|40946.0|1322.0|275.0|202.0|8.0|NOE INTRIAGO|12.0
16400|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|450.0|MANTA|0.0|0.0|CIRCUNSCRIPCION RURAL|3550.0|SAN LORENZO|M|40946.0|1377.0|354.0|157.0|6.0|NOE INTRIAGO|12.0
16401|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||105.0|AMERICA /LA CERA|F|40946.0|1107.0|218.0|256.0|85.0|NOE INTRIAGO|12.0
16402|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||105.0|AMERICA /LA CERA|M|40946.0|1404.0|275.0|270.0|100.0|NOE INTRIAGO|12.0
16403|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||560.0|LA UNION|F|40946.0|616.0|180.0|103.0|14.0|NOE INTRIAGO|12.0
16404|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||560.0|LA UNION|M|40946.0|738.0|255.0|106.0|20.0|NOE INTRIAGO|12.0
16405|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||1115.0|EL ANEGADO|F|40946.0|1973.0|335.0|498.0|57.0|NOE INTRIAGO|12.0
16406|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||1115.0|EL ANEGADO|M|40946.0|2372.0|485.0|495.0|60.0|NOE INTRIAGO|12.0
16407|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||1880.0|JULCUY|F|40946.0|743.0|230.0|122.0|18.0|NOE INTRIAGO|12.0
16408|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||1880.0|JULCUY|M|40946.0|870.0|222.0|124.0|14.0|NOE INTRIAGO|12.0
16409|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||2810.0|PEDRO PABLO GOMEZ|F|40946.0|1505.0|342.0|316.0|46.0|NOE INTRIAGO|12.0
16410|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||2810.0|PEDRO PABLO GOMEZ|M|40946.0|1865.0|446.0|332.0|63.0|NOE INTRIAGO|12.0
16411|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||2990.0|PUERTO CAYO|F|40946.0|1244.0|252.0|248.0|31.0|NOE INTRIAGO|12.0
16412|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||2990.0|PUERTO CAYO|M|40946.0|1477.0|352.0|226.0|35.0|NOE INTRIAGO|12.0
16413|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||4490.0|MEMBRILLAL|F|40946.0|426.0|98.0|50.0|23.0|NOE INTRIAGO|12.0
16414|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||4490.0|MEMBRILLAL|M|40946.0|558.0|141.0|49.0|23.0|NOE INTRIAGO|12.0
16415|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||5485.0|JIPIJAPA|F|40946.0|13286.0|1056.0|2497.0|294.0|NOE INTRIAGO|12.0
16416|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||5485.0|JIPIJAPA|M|40946.0|14751.0|1426.0|2400.0|370.0|NOE INTRIAGO|12.0
16417|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||7465.0|DR. MIGUEL MORAN LUCIO|F|40946.0|2410.0|161.0|439.0|37.0|NOE INTRIAGO|12.0
16418|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||7465.0|DR. MIGUEL MORAN LUCIO|M|40946.0|2064.0|172.0|300.0|30.0|NOE INTRIAGO|12.0
16419|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||7470.0|MANUEL INOCENCIO PARRALES|F|40946.0|1235.0|91.0|185.0|23.0|NOE INTRIAGO|12.0
16420|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||7470.0|MANUEL INOCENCIO PARRALES|M|40946.0|1092.0|41.0|171.0|30.0|NOE INTRIAGO|12.0
16421|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||7475.0|SAN LORENZO DE JIPIJAPA|F|40946.0|3725.0|242.0|600.0|92.0|NOE INTRIAGO|12.0
16422|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|455.0|JIPIJAPA|0.0|0.0||7475.0|SAN LORENZO DE JIPIJAPA|M|40946.0|3269.0|230.0|427.0|82.0|NOE INTRIAGO|12.0
16423|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|460.0|24 DE MAYO|0.0|0.0||330.0|BELLAVISTA|F|40946.0|1753.0|360.0|196.0|6.0|NOE INTRIAGO|12.0
16424|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|460.0|24 DE MAYO|0.0|0.0||330.0|BELLAVISTA|M|40946.0|2028.0|533.0|178.0|17.0|NOE INTRIAGO|12.0
16425|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|460.0|24 DE MAYO|0.0|0.0||1570.0|ARQ.SIXTO DURAN BALLEN|F|40946.0|1050.0|250.0|172.0|7.0|NOE INTRIAGO|12.0
16426|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|460.0|24 DE MAYO|0.0|0.0||1570.0|ARQ.SIXTO DURAN BALLEN|M|40946.0|1181.0|358.0|131.0|11.0|NOE INTRIAGO|12.0
16427|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|460.0|24 DE MAYO|0.0|0.0||2555.0|NOBOA|F|40946.0|2273.0|519.0|521.0|27.0|NOE INTRIAGO|12.0
16428|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|460.0|24 DE MAYO|0.0|0.0||2555.0|NOBOA|M|40946.0|2816.0|722.0|482.0|32.0|NOE INTRIAGO|12.0
16429|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|460.0|24 DE MAYO|0.0|0.0||6105.0|SUCRE|F|40946.0|6033.0|923.0|942.0|37.0|NOE INTRIAGO|12.0
16430|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|460.0|24 DE MAYO|0.0|0.0||6105.0|SUCRE|M|40946.0|6565.0|1189.0|921.0|66.0|NOE INTRIAGO|12.0
16431|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|465.0|ROCAFUERTE|0.0|0.0||5885.0|ROCAFUERTE|F|40946.0|14201.0|2017.0|1623.0|41.0|NOE INTRIAGO|12.0
16432|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|465.0|ROCAFUERTE|0.0|0.0||5885.0|ROCAFUERTE|M|40946.0|14477.0|2547.0|1586.0|91.0|NOE INTRIAGO|12.0
16433|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||220.0|AYACUCHO|F|40946.0|2811.0|739.0|406.0|13.0|NOE INTRIAGO|12.0
16434|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||220.0|AYACUCHO|M|40946.0|2849.0|929.0|394.0|22.0|NOE INTRIAGO|12.0
16435|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||1105.0|SAN PABLO|F|40946.0|1419.0|462.0|220.0|11.0|NOE INTRIAGO|12.0
16436|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||1105.0|SAN PABLO|M|40946.0|1517.0|564.0|173.0|13.0|NOE INTRIAGO|12.0
16437|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||1610.0|HONORATO VASQUEZ|F|40946.0|1947.0|556.0|258.0|5.0|NOE INTRIAGO|12.0
16438|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||1610.0|HONORATO VASQUEZ|M|40946.0|2158.0|793.0|192.0|9.0|NOE INTRIAGO|12.0
16439|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||2135.0|LA UNION|F|40946.0|2126.0|741.0|423.0|10.0|NOE INTRIAGO|12.0
16440|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||2135.0|LA UNION|M|40946.0|2525.0|1221.0|321.0|14.0|NOE INTRIAGO|12.0
16441|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||6030.0|SANTA ANA|F|40946.0|9141.0|1861.0|1111.0|49.0|NOE INTRIAGO|12.0
16442|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||6030.0|SANTA ANA|M|40946.0|9959.0|2370.0|1121.0|84.0|NOE INTRIAGO|12.0
16443|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||6725.0|LODANA|F|40946.0|553.0|55.0|89.0|1.0|NOE INTRIAGO|12.0
16444|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|470.0|SANTA ANA|0.0|0.0||6725.0|LODANA|M|40946.0|573.0|85.0|65.0|3.0|NOE INTRIAGO|12.0
16445|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|475.0|SUCRE|0.0|0.0||840.0|CHARAPOTO|F|40946.0|8069.0|1394.0|1196.0|19.0|NOE INTRIAGO|12.0
16446|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|475.0|SUCRE|0.0|0.0||840.0|CHARAPOTO|M|40946.0|8293.0|1575.0|1127.0|58.0|NOE INTRIAGO|12.0
16447|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|475.0|SUCRE|0.0|0.0||3445.0|SAN ISIDRO|F|40946.0|4388.0|1087.0|765.0|33.0|NOE INTRIAGO|12.0
16448|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|475.0|SUCRE|0.0|0.0||3445.0|SAN ISIDRO|M|40946.0|4684.0|1326.0|689.0|62.0|NOE INTRIAGO|12.0
16449|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|475.0|SUCRE|0.0|0.0||5095.0|BAHIA DE CARAQUEZ|F|40946.0|7276.0|841.0|951.0|20.0|NOE INTRIAGO|12.0
16450|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|475.0|SUCRE|0.0|0.0||5095.0|BAHIA DE CARAQUEZ|M|40946.0|7030.0|915.0|861.0|34.0|NOE INTRIAGO|12.0
16451|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|475.0|SUCRE|0.0|0.0||5580.0|LEONIDAS PLAZA G.|F|40946.0|2368.0|338.0|341.0|9.0|NOE INTRIAGO|12.0
16452|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|475.0|SUCRE|0.0|0.0||5580.0|LEONIDAS PLAZA G.|M|40946.0|2391.0|379.0|240.0|17.0|NOE INTRIAGO|12.0
16453|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|476.0|JAMA|0.0|0.0||6750.0|JAMA|F|40946.0|5214.0|905.0|687.0|25.0|NOE INTRIAGO|12.0
16454|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|476.0|JAMA|0.0|0.0||6750.0|JAMA|M|40946.0|5206.0|1145.0|585.0|30.0|NOE INTRIAGO|12.0
16455|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|477.0|SAN VICENTE|0.0|0.0||470.0|CANOA|F|40946.0|940.0|186.0|133.0|6.0|NOE INTRIAGO|12.0
16456|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|477.0|SAN VICENTE|0.0|0.0||470.0|CANOA|M|40946.0|301.0|75.0|24.0|2.0|NOE INTRIAGO|12.0
16457|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|477.0|SAN VICENTE|0.0|0.0||6785.0|SAN VICENTE|F|40946.0|3282.0|482.0|376.0|8.0|NOE INTRIAGO|12.0
16458|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|477.0|SAN VICENTE|0.0|0.0||6785.0|SAN VICENTE|M|40946.0|4015.0|766.0|402.0|23.0|NOE INTRIAGO|12.0
16459|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||380.0|BOYACA|F|40946.0|1468.0|432.0|226.0|4.0|NOE INTRIAGO|12.0
16460|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||380.0|BOYACA|M|40946.0|1464.0|443.0|201.0|10.0|NOE INTRIAGO|12.0
16461|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||405.0|CHIBUNGA|F|40946.0|1825.0|559.0|257.0|5.0|NOE INTRIAGO|12.0
16462|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||405.0|CHIBUNGA|M|40946.0|1980.0|611.0|237.0|15.0|NOE INTRIAGO|12.0
16463|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||495.0|CANUTO|F|40946.0|4137.0|701.0|747.0|6.0|NOE INTRIAGO|12.0
16464|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||495.0|CANUTO|M|40946.0|4379.0|996.0|662.0|23.0|NOE INTRIAGO|12.0
16465|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||640.0|CONVENTO|F|40946.0|2140.0|614.0|334.0|5.0|NOE INTRIAGO|12.0
16466|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||640.0|CONVENTO|M|40946.0|2355.0|672.0|334.0|8.0|NOE INTRIAGO|12.0
16467|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||1160.0|ELOY ALFARO|F|40946.0|1669.0|538.0|264.0|3.0|NOE INTRIAGO|12.0
16468|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||1160.0|ELOY ALFARO|M|40946.0|1915.0|606.0|305.0|9.0|NOE INTRIAGO|12.0
16469|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||3170.0|RICAURTE|F|40946.0|2395.0|578.0|422.0|7.0|NOE INTRIAGO|12.0
16470|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||3170.0|RICAURTE|M|40946.0|2457.0|646.0|402.0|17.0|NOE INTRIAGO|12.0
16471|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||3350.0|SAN ANTONIO / DEL PELUDO|F|40946.0|2969.0|501.0|458.0|5.0|NOE INTRIAGO|12.0
16472|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||3350.0|SAN ANTONIO / DEL PELUDO|M|40946.0|2898.0|635.0|318.0|17.0|NOE INTRIAGO|12.0
16473|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||5250.0|CHONE|F|40946.0|24184.0|3055.0|3595.0|75.0|NOE INTRIAGO|12.0
16474|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||5250.0|CHONE|M|40946.0|22125.0|3299.0|2851.0|99.0|NOE INTRIAGO|12.0
16475|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||6055.0|SANTA RITA|F|40946.0|6181.0|1496.0|1133.0|24.0|NOE INTRIAGO|12.0
16476|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|480.0|CHONE|0.0|0.0||6055.0|SANTA RITA|M|40946.0|6154.0|1672.0|1013.0|28.0|NOE INTRIAGO|12.0
16477|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|485.0|BOLIVAR|0.0|0.0||240.0|MEMBRILLO|F|40946.0|1521.0|439.0|207.0|7.0|NOE INTRIAGO|12.0
16478|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|485.0|BOLIVAR|0.0|0.0||240.0|MEMBRILLO|M|40946.0|1734.0|538.0|339.0|12.0|NOE INTRIAGO|12.0
16479|2.0|PREFECTO Y VICEPREFECTO|13.0|MANABÍ|485.0|BOLIVAR|0.0|0.0||3110.0|QUIROGA|F|40946.0|1774.0|373.0|217.0|3.0|NOE INTRIAGO|12.0
